Experiment,Metabolite,Concentration_ASICS_FID,Concentration_ASICS_CSV,Concentration_GS,Diff_FID_GS,Diff_CSV_GS,Diff_FID_CSV,Error_FID_Pct,Error_CSV_Pct
03RCF,Quinolinate,0.0,1541.88896853707,0.0,0.0,1541.88896853707,1541.88896853707,,
03RCF,S-Acetamidomethylcysteine,443.150713672169,1069.49198826439,0.0,443.150713672169,1069.49198826439,626.3412745922211,,
03RCF,Saccarate,512.363571202269,5454.56508114008,0.0,512.363571202269,5454.56508114008,4942.201509937811,,
03RCF,Sarcosine,0.0,1299.09278903404,0.0,0.0,1299.09278903404,1299.09278903404,,
03RCF,Saturated_fattty_acids,191.76445748416,543.154191500514,0.0,191.76445748416,543.154191500514,351.389734016354,,
03RCF,Sebacate,0.0,369.760012459835,0.0,0.0,369.760012459835,369.760012459835,,
03RCF,Spermidine,0.0,1481.26804851812,0.0,0.0,1481.26804851812,1481.26804851812,,
03RCF,Succinate,0.0,0.0,86.9,86.9,86.9,0.0,100.0,100.0
03RCF,Syringate,60.8719170343089,61.252665409328,0.0,60.8719170343089,61.252665409328,0.3807483750191025,,
03RCF,TMAO,726.778083433811,0.0,0.0,726.778083433811,0.0,726.778083433811,,
03RCF,Tartarate,0.0,97.8430221297051,0.0,0.0,97.8430221297051,97.8430221297051,,
03RCF,Taurine,1382.93257954316,16645.95208275,1277.3,105.63257954316009,15368.652082749999,15263.019503206839,8.269989786515314,1203.213973440069
03RCF,Threitol,1065.81647966883,7056.791570525,0.0,1065.81647966883,7056.791570525,5990.97509085617,,
03RCF,Threonate,1256.99806912865,8824.28856917539,0.0,1256.99806912865,8824.28856917539,7567.290500046741,,
03RCF,Trans-Acotinate,729.318099641747,677.283029151018,0.0,729.318099641747,677.283029151018,52.03507049072903,,
03RCF,Trigonelline,944.095967792655,428.875682174987,588.2,355.8959677926549,159.32431782501305,515.220285617668,60.505944881444215,27.08675923580637
03RCF,Trimethylamine,117.580414683503,191.279989350846,0.0,117.580414683503,191.279989350846,73.699574667343,,
03RCF,UDP,0.0,45.7884632772059,0.0,0.0,45.7884632772059,45.7884632772059,,
03RCF,UDPG,214.250458365536,388.066396592464,0.0,214.250458365536,388.066396592464,173.815938226928,,
03RCF,UMP,274.320434871923,103.304446972533,0.0,274.320434871923,103.304446972533,171.01598789938998,,
03RCF,UTP,169.675918570554,427.187693577459,0.0,169.675918570554,427.187693577459,257.51177500690505,,
03RCF,Uracil,3457.20632384238,6858.95263564217,92.1,3365.10632384238,6766.85263564217,3401.7463117997904,3653.752794617134,7347.288420892693
03RCF,Uridine,235.932561426799,0.0,13.0,222.932561426799,13.0,235.932561426799,1714.865857129223,100.0
03RCF,Urocanate,0.0,1357.4239209246,17.2,17.2,1340.2239209246,1357.4239209246,100.0,7791.999540259301
03RCF,Valerate,157.803841344183,172.216267797097,0.0,157.803841344183,172.216267797097,14.41242645291399,,
03RCF,Vanillate,535.140933856442,2001.42819186718,0.0,535.140933856442,2001.42819186718,1466.287258010738,,
03RCF,Xylitol,935.603287427958,1712.80506648651,148.5,787.103287427958,1564.30506648651,777.201779058552,530.0358837898707,1053.404085176101
03RCF,alpha-Hydroxyisobutyrate,158.896858365093,641.896686303215,0.0,158.896858365093,641.896686303215,482.999827938122,,
03RCF,dAMP,0.0,1.2962577003994,0.0,0.0,1.2962577003994,1.2962577003994,,
03RCF,trans-4-Hydroxy-L-Proline,400.180005996109,2106.15194752607,0.0,400.180005996109,2106.15194752607,1705.9719415299612,,
03RCF,trans-Ferulate,0.0,1398.708336253,0.0,0.0,1398.708336253,1398.708336253,,
04RCF,"1,3-Diaminopropane",0.0,432.241030482496,0.0,0.0,432.241030482496,432.241030482496,,
04RCF,1-Methyl-L-Histidine,0.0,56.6996832239732,0.0,0.0,56.6996832239732,56.6996832239732,,
04RCF,1-Methylhydantoin,0.0,25.1775016128462,0.0,0.0,25.1775016128462,25.1775016128462,,
04RCF,2-AminoAdipate,0.0,318.192780267615,0.0,0.0,318.192780267615,318.192780267615,,
04RCF,2-Aminobutyrate,0.0,25.4615154860882,0.0,0.0,25.4615154860882,25.4615154860882,,
04RCF,2-Deoxyadenosine,0.0,13.9802967807981,0.0,0.0,13.9802967807981,13.9802967807981,,
04RCF,2-Deoxycytidine,0.0,691.514704451838,0.0,0.0,691.514704451838,691.514704451838,,
04RCF,2-Deoxyguanosine,0.0,249.837699829408,0.0,0.0,249.837699829408,249.837699829408,,
04RCF,2-HydroxyphenylAcetate,0.0,44.6240540764095,0.0,0.0,44.6240540764095,44.6240540764095,,
04RCF,2-Methylglutarate,0.0,111.5655448135,0.0,0.0,111.5655448135,111.5655448135,,
04RCF,2-Oxobutyrate,0.0,140.507023596199,0.0,0.0,140.507023596199,140.507023596199,,
04RCF,2-Oxoglutarate,0.0,321.245496173331,53.7,53.7,267.545496173331,321.245496173331,100.0,498.2225254624413
04RCF,2-Oxoisovalerate,0.0,70.4656871194354,0.0,0.0,70.4656871194354,70.4656871194354,,
04RCF,2-Picolinate,0.0,140.942783495415,0.0,0.0,140.942783495415,140.942783495415,,
04RCF,2-Propanol,0.0,224.860421390795,0.0,0.0,224.860421390795,224.860421390795,,
04RCF,3-Hydroxybutyrate,0.0,185.302188051151,19.5,19.5,165.802188051151,185.302188051151,100.0,850.2676310315437
04RCF,3-HydroxyphenylAcetate,0.0,120.682075346088,0.0,0.0,120.682075346088,120.682075346088,,
04RCF,3-Methyl-L-Histidine,89.8798043119775,667.25738581643,0.0,89.8798043119775,667.25738581643,577.3775815044525,,
04RCF,3-Methyladipate,0.0,180.958809917228,0.0,0.0,180.958809917228,180.958809917228,,
04RCF,3-Methylxanthine,0.0,62.3360664963782,0.0,0.0,62.3360664963782,62.3360664963782,,
04RCF,3-PhenylPropionate,0.0,144.880778399785,0.0,0.0,144.880778399785,144.880778399785,,
04RCF,4-AminoHippurate,0.0,100.500098749443,0.0,0.0,100.500098749443,100.500098749443,,
04RCF,4-EthylPhenol,0.0,9.22544668598749,0.0,0.0,9.22544668598749,9.22544668598749,,
04RCF,4-HydroxyphenylAcetate,0.0,44.1892338721839,0.0,0.0,44.1892338721839,44.1892338721839,,
04RCF,5-AminoValerate,0.0,142.358672878351,0.0,0.0,142.358672878351,142.358672878351,,
04RCF,7-Methylxanthine,0.0,77.959835716722,0.0,0.0,77.959835716722,77.959835716722,,
04RCF,AMP,0.0,6.22032004377874,0.0,0.0,6.22032004377874,6.22032004377874,,
04RCF,ATP,0.0,87.7294861965549,0.0,0.0,87.7294861965549,87.7294861965549,,
04RCF,Acetaminophen,0.0,53.3911549178142,0.0,0.0,53.3911549178142,53.3911549178142,,
04RCF,Acetate,0.0,3.36056986758518,23.4,23.4,20.039430132414818,3.36056986758518,100.0,85.63859030946503
04RCF,Acetoacetate,0.0,5.96948753519287,25.3,25.3,19.330512464807132,5.96948753519287,100.0,76.40518760793333
04RCF,Acetone,0.0,19.7682898035141,24.6,24.6,4.831710196485901,19.7682898035141,100.0,19.641098359698784
04RCF,Adenine,0.0,27.1009791087322,0.0,0.0,27.1009791087322,27.1009791087322,,
04RCF,Adenosine,0.0,3.39885702585362,0.0,0.0,3.39885702585362,3.39885702585362,,
04RCF,Allantoin,0.0,60.7573888683076,0.0,0.0,60.7573888683076,60.7573888683076,,
04RCF,Argininosuccinate,0.0,105.17638082107,0.0,0.0,105.17638082107,105.17638082107,,
04RCF,Ascorbate,0.0,11.508436066258,0.0,0.0,11.508436066258,11.508436066258,,
04RCF,Benzoate,0.0,36.5037836375843,0.0,0.0,36.5037836375843,36.5037836375843,,
04RCF,Beta-Alanine,0.0,52.9510112056645,0.0,0.0,52.9510112056645,52.9510112056645,,
04RCF,Betaine,0.0,37.0368295012837,56.3,56.3,19.2631704987163,37.0368295012837,100.0,34.215222910686144
04RCF,CDP,0.0,12.0160183150417,0.0,0.0,12.0160183150417,12.0160183150417,,
04RCF,CMP,0.0,56.5346859554439,0.0,0.0,56.5346859554439,56.5346859554439,,
04RCF,CTP,0.0,6.47341102583785,0.0,0.0,6.47341102583785,6.47341102583785,,
04RCF,CholineChloride,0.0,164.658760936415,0.0,0.0,164.658760936415,164.658760936415,,
04RCF,Citraconate,0.0,27.7373231836269,0.0,0.0,27.7373231836269,27.7373231836269,,
04RCF,Citrate,0.0,223.418196213954,131.6,131.6,91.818196213954,223.418196213954,100.0,69.77066581607447
04RCF,Creatine,0.0,1303.19299435412,112.3,112.3,1190.89299435412,1303.19299435412,100.0,1060.4568070829207
04RCF,Creatinine,2717.74509766155,347.580979498714,12524.0,9806.254902338449,12176.419020501286,2370.164118162836,78.29970378743572,97.2246807769186
04RCF,Cytosine,0.0,2089.27062576867,0.0,0.0,2089.27062576867,2089.27062576867,,
04RCF,D-Fructose,0.0,489.300457358812,0.0,0.0,489.300457358812,489.300457358812,,
04RCF,D-Fucose,0.0,34.1199884023317,0.0,0.0,34.1199884023317,34.1199884023317,,
04RCF,D-Galactose,0.0,128.04470311279,0.0,0.0,128.04470311279,128.04470311279,,
04RCF,D-Gluconate,0.0,572.199842639085,0.0,0.0,572.199842639085,572.199842639085,,
04RCF,D-Glucose,0.0,223.482157259534,0.0,0.0,223.482157259534,223.482157259534,,
04RCF,D-Glucose-6-Phosphate,0.0,210.689991527453,0.0,0.0,210.689991527453,210.689991527453,,
04RCF,D-Glucuronate,0.0,68.7203659588686,0.0,0.0,68.7203659588686,68.7203659588686,,
04RCF,D-Maltose,0.0,42.0073514085676,0.0,0.0,42.0073514085676,42.0073514085676,,
04RCF,D-Mannose,0.0,173.75634199296,0.0,0.0,173.75634199296,173.75634199296,,
04RCF,D-Sorbitol,0.0,369.297120593264,0.0,0.0,369.297120593264,369.297120593264,,
04RCF,DehydroAscorbate,0.0,149.246808143556,0.0,0.0,149.246808143556,149.246808143556,,
04RCF,Dihydrothymine,0.0,558.935044477809,0.0,0.0,558.935044477809,558.935044477809,,
04RCF,Dimethylamine,0.0,12.6618655833243,300.6,300.6,287.9381344166757,12.6618655833243,100.0,95.78780253382425
04RCF,Dimethylglycine,0.0,10.1371649854447,0.0,0.0,10.1371649854447,10.1371649854447,,
04RCF,Dimethylsulfone,0.0,63.521395194695,0.0,0.0,63.521395194695,63.521395194695,,
04RCF,Ethanolamine,0.0,339.054248174686,298.9,298.9,40.15424817468602,339.054248174686,100.0,13.434007418764143
04RCF,Ethylmalonate,0.0,49.478559871376,0.0,0.0,49.478559871376,49.478559871376,,
04RCF,Formate,0.0,0.913469533320465,58.8,58.8,57.88653046667953,0.913469533320465,100.0,98.44648038550942
04RCF,Fumarate,0.0,3.15737268390424,0.0,0.0,3.15737268390424,3.15737268390424,,
04RCF,GABA,0.0,276.373325001255,0.0,0.0,276.373325001255,276.373325001255,,
04RCF,GDP,0.0,0.693622971922685,0.0,0.0,0.693622971922685,0.693622971922685,,
04RCF,GMP,0.0,46.6669021281047,0.0,0.0,46.6669021281047,46.6669021281047,,
04RCF,GTP,0.0,91.4375480344226,0.0,0.0,91.4375480344226,91.4375480344226,,
04RCF,Galactitol,0.0,175.776691513776,0.0,0.0,175.776691513776,175.776691513776,,
04RCF,Glutaconate,0.0,93.8939752665931,0.0,0.0,93.8939752665931,93.8939752665931,,
04RCF,Glycerol,0.0,284.110467989196,0.0,0.0,284.110467989196,284.110467989196,,
04RCF,Glycerophosphocholine,0.0,31.0893472410149,0.0,0.0,31.0893472410149,31.0893472410149,,
04RCF,Glycogen,0.0,199.906571014716,0.0,0.0,199.906571014716,199.906571014716,,
04RCF,Glycolate,0.0,2462.34384200255,255.1,255.1,2207.24384200255,2462.34384200255,100.0,865.2465080370639
04RCF,Hippurate,348.22859715734,878.80770231517,2053.8,1705.57140284266,1174.9922976848302,530.57910515783,83.04466855792482,57.21064844117393
04RCF,Homovanillate,0.0,10.8023056742785,0.0,0.0,10.8023056742785,10.8023056742785,,
04RCF,Hypotaurine,0.0,40.7962977684641,0.0,0.0,40.7962977684641,40.7962977684641,,
04RCF,Hypoxanthine,0.0,11.6478266584259,20.2,20.2,8.552173341574099,11.6478266584259,100.0,42.33749178997079
04RCF,IMP,0.0,24.0495691731532,0.0,0.0,24.0495691731532,24.0495691731532,,
04RCF,Indoxylsulfate,0.0,134.977386156759,0.0,0.0,134.977386156759,134.977386156759,,
04RCF,Inosine,0.0,21.3698472165612,0.0,0.0,21.3698472165612,21.3698472165612,,
04RCF,Isobutyrate,0.0,11.0264191813294,0.0,0.0,11.0264191813294,11.0264191813294,,
04RCF,Isocitrate,0.0,419.111971800778,0.0,0.0,419.111971800778,419.111971800778,,
04RCF,Isovalerate,0.0,53.6347087635182,0.0,0.0,53.6347087635182,53.6347087635182,,
04RCF,L-Alanine,0.0,2.82397546398467,0.0,0.0,2.82397546398467,2.82397546398467,,
04RCF,L-Anserine,0.0,75.7528778750981,0.0,0.0,75.7528778750981,75.7528778750981,,
04RCF,L-Arabitol,0.0,339.544905214968,0.0,0.0,339.544905214968,339.544905214968,,
04RCF,L-Asparagine,0.0,411.706768826472,0.0,0.0,411.706768826472,411.706768826472,,
04RCF,L-Aspartate,0.0,159.898920352321,0.0,0.0,159.898920352321,159.898920352321,,
04RCF,L-Carnitine,0.0,96.1359435443672,0.0,0.0,96.1359435443672,96.1359435443672,,
04RCF,L-Carnosine,0.0,188.748035645406,0.0,0.0,188.748035645406,188.748035645406,,
04RCF,L-Citrulline,0.0,426.201300568259,0.0,0.0,426.201300568259,426.201300568259,,
04RCF,L-Cysteine,0.0,891.642157891299,0.0,0.0,891.642157891299,891.642157891299,,
04RCF,L-Cystine,0.0,558.632735689887,0.0,0.0,558.632735689887,558.632735689887,,
04RCF,L-Glutamate,0.0,278.056229935124,0.0,0.0,278.056229935124,278.056229935124,,
04RCF,L-Glutamine,0.0,116.08486518749,0.0,0.0,116.08486518749,116.08486518749,,
04RCF,L-Glutathione-oxidized,0.0,38.7088492579953,0.0,0.0,38.7088492579953,38.7088492579953,,
04RCF,L-Histidine,0.0,311.479270112138,0.0,0.0,311.479270112138,311.479270112138,,
04RCF,L-Isoleucine,0.0,73.7538909870858,0.0,0.0,73.7538909870858,73.7538909870858,,
04RCF,L-Leucine,0.0,12.0141374747753,0.0,0.0,12.0141374747753,12.0141374747753,,
04RCF,L-Lysine,0.0,22.3981732617331,0.0,0.0,22.3981732617331,22.3981732617331,,
04RCF,L-Methionine,0.0,29.3332897912839,0.0,0.0,29.3332897912839,29.3332897912839,,
04RCF,L-Ornithine,0.0,241.515152673792,0.0,0.0,241.515152673792,241.515152673792,,
04RCF,L-Phenylalanine,0.0,147.920349998397,0.0,0.0,147.920349998397,147.920349998397,,
04RCF,L-Proline,0.0,661.207353370059,0.0,0.0,661.207353370059,661.207353370059,,
04RCF,L-Serine,0.0,486.276509307543,0.0,0.0,486.276509307543,486.276509307543,,
04RCF,L-Threonine,0.0,67.6387418546609,0.0,0.0,67.6387418546609,67.6387418546609,,
04RCF,L-Tryptophane,0.0,168.313732165923,0.0,0.0,168.313732165923,168.313732165923,,
04RCF,L-Tyrosine,0.0,67.1107289713114,0.0,0.0,67.1107289713114,67.1107289713114,,
04RCF,L-Valine,0.0,22.3928054345691,0.0,0.0,22.3928054345691,22.3928054345691,,
04RCF,Lactate,0.0,131.776009275512,10.6,10.6,121.176009275512,131.776009275512,100.0,1143.169898825585
04RCF,Lactose,0.0,456.716890505233,0.0,0.0,456.716890505233,456.716890505233,,
04RCF,Levoglucosan,0.0,71.2827754924073,0.0,0.0,71.2827754924073,71.2827754924073,,
04RCF,Long-chain_alkane,0.0,24.2426407425272,0.0,0.0,24.2426407425272,24.2426407425272,,
04RCF,Malate,0.0,155.381726546895,0.0,0.0,155.381726546895,155.381726546895,,
04RCF,Malonate,0.0,495.9443148138,308.3,308.3,187.6443148138,495.9443148138,100.0,60.86419552831658
04RCF,Methylamine,0.0,37.7380589666426,0.0,0.0,37.7380589666426,37.7380589666426,,
04RCF,Methylguanidine,0.0,43.0645456005033,0.0,0.0,43.0645456005033,43.0645456005033,,
04RCF,Methylmalonate,0.0,89.6349494834422,0.0,0.0,89.6349494834422,89.6349494834422,,
04RCF,Myo-Inositol,0.0,544.083428111835,0.0,0.0,544.083428111835,544.083428111835,,
04RCF,N-(2-Furoyl)Glycine,0.0,118.44963132445,0.0,0.0,118.44963132445,118.44963132445,,
04RCF,N-Acetyl-L-Aspartate,0.0,412.350233860506,0.0,0.0,412.350233860506,412.350233860506,,
04RCF,N-Acetylglycine,0.0,400.015755457834,0.0,0.0,400.015755457834,400.015755457834,,
04RCF,NAD,0.0,0.0376104353889104,0.0,0.0,0.0376104353889104,0.0376104353889104,,
04RCF,NADP,0.0,0.040502714341454,0.0,0.0,0.040502714341454,0.040502714341454,,
04RCF,Nicotinate,0.0,29.302827073384,0.0,0.0,29.302827073384,29.302827073384,,
04RCF,Nicotinurate,0.0,0.0578655331914058,0.0,0.0,0.0578655331914058,0.0578655331914058,,
04RCF,O-Acetyl-L-Carnitine,0.0,50.9962022775798,0.0,0.0,50.9962022775798,50.9962022775798,,
04RCF,Pantothenate,0.0,55.3392677826905,34.6,34.6,20.739267782690497,55.3392677826905,100.0,59.94008029679334
04RCF,Phenethylamine,0.0,375.59954462356,0.0,0.0,375.59954462356,375.59954462356,,
04RCF,Phenylglyoxylate,0.0,301.367969254479,0.0,0.0,301.367969254479,301.367969254479,,
04RCF,Phosphocholine,0.0,19.9065871402165,0.0,0.0,19.9065871402165,19.9065871402165,,
04RCF,PropyleneGlycol,0.0,167.625023055999,0.0,0.0,167.625023055999,167.625023055999,,
04RCF,Putrescine,0.0,46.6766019328859,0.0,0.0,46.6766019328859,46.6766019328859,,
04RCF,Pyrocatechol,0.0,82.5710045532694,0.0,0.0,82.5710045532694,82.5710045532694,,
04RCF,Pyroglutamate,0.0,111.467922359188,147.1,147.1,35.632077640812,111.467922359188,100.0,24.22303034725493
04RCF,Pyruvate,0.0,10.6291883273985,0.0,0.0,10.6291883273985,10.6291883273985,,
04RCF,Quinolinate,0.0,118.033999185938,0.0,0.0,118.033999185938,118.033999185938,,
04RCF,S-Acetamidomethylcysteine,0.0,91.6258920543267,0.0,0.0,91.6258920543267,91.6258920543267,,
04RCF,Saccarate,0.0,402.163132798539,0.0,0.0,402.163132798539,402.163132798539,,
04RCF,Sarcosine,0.0,44.8348876994141,0.0,0.0,44.8348876994141,44.8348876994141,,
04RCF,Saturated_fattty_acids,0.0,24.593178610865,0.0,0.0,24.593178610865,24.593178610865,,
04RCF,Sebacate,0.0,34.8938168173705,0.0,0.0,34.8938168173705,34.8938168173705,,
04RCF,Succinate,0.0,0.0,7.4,7.4,7.4,0.0,100.0,100.0
04RCF,Syringate,0.0,87.1362362297376,0.0,0.0,87.1362362297376,87.1362362297376,,
04RCF,TMAO,83.3403447234085,34.1644990532157,0.0,83.3403447234085,34.1644990532157,49.17584567019281,,
04RCF,Tartarate,0.0,3.37727878706,0.0,0.0,3.37727878706,3.37727878706,,
04RCF,Taurine,0.0,580.788359361578,354.4,354.4,226.38835936157807,580.788359361578,100.0,63.87933390563716
04RCF,Threitol,0.0,950.203244347798,0.0,0.0,950.203244347798,950.203244347798,,
04RCF,Threonate,0.0,805.327949230049,0.0,0.0,805.327949230049,805.327949230049,,
04RCF,Trans-Acotinate,0.0,53.4841176814808,0.0,0.0,53.4841176814808,53.4841176814808,,
04RCF,Trigonelline,0.0,30.873057583862,231.3,231.3,200.42694241613802,30.873057583862,100.0,86.65237458544661
04RCF,Trimethylamine,0.0,3.33477835494608,0.0,0.0,3.33477835494608,3.33477835494608,,
04RCF,UDP,0.0,86.0154072250282,0.0,0.0,86.0154072250282,86.0154072250282,,
04RCF,UDPG,0.0,80.4365415667796,0.0,0.0,80.4365415667796,80.4365415667796,,
04RCF,UMP,0.0,93.1922472123778,0.0,0.0,93.1922472123778,93.1922472123778,,
04RCF,UTP,0.0,96.5589365592308,0.0,0.0,96.5589365592308,96.5589365592308,,
04RCF,Uracil,360.966344046593,1468.19688621315,71.1,289.866344046593,1397.0968862131501,1107.230542166557,407.6882476042096,1964.9745235065402
04RCF,Uridine,0.0,0.0,5.9,5.9,5.9,0.0,100.0,100.0
04RCF,Urocanate,0.0,77.7282434526684,0.0,0.0,77.7282434526684,77.7282434526684,,
04RCF,Valerate,0.0,37.2417763394996,0.0,0.0,37.2417763394996,37.2417763394996,,
04RCF,Vanillate,0.0,152.121104351751,0.0,0.0,152.121104351751,152.121104351751,,
04RCF,Xylitol,0.0,266.468175644146,132.0,132.0,134.46817564414602,266.468175644146,100.0,101.86983003344395
04RCF,alpha-Hydroxyisobutyrate,0.0,59.6833496382385,0.0,0.0,59.6833496382385,59.6833496382385,,
04RCF,dAMP,0.0,29.509068904579,0.0,0.0,29.509068904579,29.509068904579,,
04RCF,trans-4-Hydroxy-L-Proline,0.0,228.89294942317,0.0,0.0,228.89294942317,228.89294942317,,
04RCF,trans-Ferulate,0.0,140.669294834107,0.0,0.0,140.669294834107,140.669294834107,,
05RCF,"1,3-Diaminopropane",672.55555181425,8019.34367190621,0.0,672.55555181425,8019.34367190621,7346.78812009196,,
05RCF,1-Methyl-L-Histidine,214.418094270539,2789.70012088616,0.0,214.418094270539,2789.70012088616,2575.2820266156214,,
05RCF,1-Methylhydantoin,513.223944958725,3919.00116496414,0.0,513.223944958725,3919.00116496414,3405.777220005415,,
05RCF,2-AminoAdipate,1005.60403754328,6639.66028720984,0.0,1005.60403754328,6639.66028720984,5634.05624966656,,
05RCF,2-Aminobutyrate,0.0,1415.16144204147,0.0,0.0,1415.16144204147,1415.16144204147,,
05RCF,2-Deoxyadenosine,0.0,58.2650259314814,0.0,0.0,58.2650259314814,58.2650259314814,,
05RCF,2-Deoxycytidine,0.0,7576.17545232383,0.0,0.0,7576.17545232383,7576.17545232383,,
05RCF,2-Deoxyguanosine,0.0,2465.47966130097,0.0,0.0,2465.47966130097,2465.47966130097,,
05RCF,2-Hydroxybutyrate,286.461613022271,0.0,0.0,286.461613022271,0.0,286.461613022271,,
05RCF,2-HydroxyphenylAcetate,135.258289956511,409.140420342011,0.0,135.258289956511,409.140420342011,273.8821303855,,
05RCF,2-Methylglutarate,0.0,1126.89870470551,0.0,0.0,1126.89870470551,1126.89870470551,,
05RCF,2-Oxobutyrate,219.025329228686,1524.9308630282,0.0,219.025329228686,1524.9308630282,1305.9055337995142,,
05RCF,2-Oxoglutarate,0.0,3625.18706497063,73.9,73.9,3551.28706497063,3625.18706497063,100.0,4805.530534466346
05RCF,2-Oxoisovalerate,0.0,872.286431523403,0.0,0.0,872.286431523403,872.286431523403,,
05RCF,2-Picolinate,0.0,1673.05706656514,0.0,0.0,1673.05706656514,1673.05706656514,,
05RCF,2-Propanol,63.312608580254,1924.37076914856,0.0,63.312608580254,1924.37076914856,1861.058160568306,,
05RCF,3-Hydroxybutyrate,0.0,1689.65387613785,30.0,30.0,1659.65387613785,1689.65387613785,100.0,5532.179587126167
05RCF,3-HydroxyphenylAcetate,155.921137462807,2639.30358993419,0.0,155.921137462807,2639.30358993419,2483.3824524713827,,
05RCF,3-Methyl-L-Histidine,232.693720113647,2835.45489086151,0.0,232.693720113647,2835.45489086151,2602.761170747863,,
05RCF,3-Methyladipate,194.422375332634,2282.87075047014,0.0,194.422375332634,2282.87075047014,2088.448375137506,,
05RCF,3-Methylxanthine,0.0,9891.35335035855,0.0,0.0,9891.35335035855,9891.35335035855,,
05RCF,3-PhenylPropionate,339.181985747274,3321.48802211088,0.0,339.181985747274,3321.48802211088,2982.306036363606,,
05RCF,4-AminoHippurate,261.468583500414,1603.52371111758,0.0,261.468583500414,1603.52371111758,1342.055127617166,,
05RCF,4-EthylPhenol,122.19161131718,964.457781659971,0.0,122.19161131718,964.457781659971,842.266170342791,,
05RCF,4-HydroxyphenylAcetate,150.924381495416,499.081844418201,0.0,150.924381495416,499.081844418201,348.15746292278504,,
05RCF,5-AminoValerate,0.0,2269.05210740539,0.0,0.0,2269.05210740539,2269.05210740539,,
05RCF,7-Methylxanthine,227.525434180122,570.157698594356,0.0,227.525434180122,570.157698594356,342.632264414234,,
05RCF,AMP,0.0,1.8445895119109,0.0,0.0,1.8445895119109,1.8445895119109,,
05RCF,ATP,0.0,358.722487631486,0.0,0.0,358.722487631486,358.722487631486,,
05RCF,Acetaminophen,0.0,146.135477857607,0.0,0.0,146.135477857607,146.135477857607,,
05RCF,Acetate,0.0,0.0,58.6,58.6,58.6,0.0,100.0,100.0
05RCF,Acetoacetate,163.713796073858,1252.06556757704,35.7,128.01379607385797,1216.3655675770399,1088.351771503182,358.58206183153493,3407.186463801232
05RCF,Acetone,61.6929312076865,264.232235471826,21.0,40.6929312076865,243.23223547182602,202.5393042641395,193.77586289374526,1158.2487403420287
05RCF,Adenine,0.0,773.556198657585,0.0,0.0,773.556198657585,773.556198657585,,
05RCF,Adenosine,0.0,204.192877830561,0.0,0.0,204.192877830561,204.192877830561,,
05RCF,Adipate,196.203315028936,0.0,0.0,196.203315028936,0.0,196.203315028936,,
05RCF,Allantoin,0.0,1273.2194112044,0.0,0.0,1273.2194112044,1273.2194112044,,
05RCF,Argininosuccinate,0.0,943.97938281723,0.0,0.0,943.97938281723,943.97938281723,,
05RCF,Azelaate,0.0,1262.76551303712,0.0,0.0,1262.76551303712,1262.76551303712,,
05RCF,Benzoate,0.0,1018.97016363543,0.0,0.0,1018.97016363543,1018.97016363543,,
05RCF,Beta-Alanine,765.370206505878,4266.21936726771,0.0,765.370206505878,4266.21936726771,3500.8491607618325,,
05RCF,Betaine,0.0,11078.2949073543,43.2,43.2,11035.0949073543,11078.2949073543,100.0,25544.201174431248
05RCF,CMP,0.0,582.977927576173,0.0,0.0,582.977927576173,582.977927576173,,
05RCF,CTP,0.0,257.008126650508,0.0,0.0,257.008126650508,257.008126650508,,
05RCF,Cadaverine,0.0,528.201843327888,0.0,0.0,528.201843327888,528.201843327888,,
05RCF,CholineChloride,131.326650056579,729.793456082509,0.0,131.326650056579,729.793456082509,598.46680602593,,
05RCF,Citraconate,0.0,320.973292681934,0.0,0.0,320.973292681934,320.973292681934,,
05RCF,Citrate,502.957364382762,2825.53840832217,630.2,127.24263561723802,2195.33840832217,2322.581043939408,20.190833960209144,348.35582486864007
05RCF,Creatine,0.0,3001.06086839243,36.0,36.0,2965.06086839243,3001.06086839243,100.0,8236.280189978974
05RCF,Creatinine,24600.2286066324,292099.109858963,11828.5,12771.728606632401,280270.609858963,267498.8812523306,107.9742030403889,2369.451831246253
05RCF,Cytosine,0.0,14766.8120094858,0.0,0.0,14766.8120094858,14766.8120094858,,
05RCF,D-Fructose,893.354140106958,4207.34465296616,0.0,893.354140106958,4207.34465296616,3313.9905128592018,,
05RCF,D-Fucose,598.638442876824,2209.65241643635,0.0,598.638442876824,2209.65241643635,1611.013973559526,,
05RCF,D-Galactose,0.0,905.959775707525,0.0,0.0,905.959775707525,905.959775707525,,
05RCF,D-Gluconate,416.486361815268,7097.90906309546,0.0,416.486361815268,7097.90906309546,6681.422701280192,,
05RCF,D-Glucose,0.0,1230.76836160318,0.0,0.0,1230.76836160318,1230.76836160318,,
05RCF,D-Glucose-6-Phosphate,742.86551283199,5156.00321485144,0.0,742.86551283199,5156.00321485144,4413.13770201945,,
05RCF,D-Glucuronate,405.661581200203,3007.07782432055,0.0,405.661581200203,3007.07782432055,2601.416243120347,,
05RCF,D-Maltose,0.0,708.077687137236,0.0,0.0,708.077687137236,708.077687137236,,
05RCF,D-Mannose,0.0,2261.15615797823,0.0,0.0,2261.15615797823,2261.15615797823,,
05RCF,D-Sorbitol,857.790214670059,5998.48628532254,0.0,857.790214670059,5998.48628532254,5140.6960706524815,,
05RCF,DehydroAscorbate,1006.86888767247,1974.38813876572,0.0,1006.86888767247,1974.38813876572,967.51925109325,,
